,Lat,Lon,Cls,species_present,Alt
125179,29.622453689575195,-82.32638549804688,Cfa,26159,21.0
125180,30.45830535888672,-84.49845886230469,Cfa,26159,23.0
125183,28.640668869018555,-81.30238342285156,Cfa,26159,19.0
125184,28.159130096435547,-82.63931274414062,Cfa,26159,8.0
125186,25.85694694519043,-81.032470703125,Aw,26159,2.0
125189,26.37607955932617,-81.60875701904297,Aw,26159,11.0
125190,28.08929443359375,-82.24673461914062,Cfa,26159,26.0
125191,25.38443756103516,-80.63768768310547,Aw,26159,7.0
125197,29.606111526489254,-82.30249786376953,Cfa,26159,22.0
125201,29.912879943847656,-82.58294677734375,Cfa,26159,23.0
125206,27.729440689086918,-82.65082550048828,Cfa,26159,0.0
125207,29.529359817504883,-82.29856872558594,Cfa,26159,26.0
125210,28.57566261291504,-81.00109100341797,Cfa,26159,5.0
125211,28.67076301574707,-81.55952453613281,Cfa,26159,18.0
125212,28.07370948791504,-82.37721252441406,Cfa,26159,16.0
125213,26.49891662597656,-81.91385650634766,Aw,26159,4.0
125216,26.499286651611328,-80.21234130859375,Am,26159,17.0
125219,28.071691513061523,-82.37764739990234,Cfa,26159,16.0
125221,25.72157287597656,-80.76090240478516,Aw,26159,5.0
125226,26.479249954223636,-80.14350128173828,Am,26159,9.0
125227,26.785076141357425,-80.12535095214844,Af,26159,14.0
125230,27.99663734436035,-81.86526489257812,Cfa,26159,38.0
125231,30.23606300354004,-84.30004119873047,Cfa,26159,8.0
125232,26.4991455078125,-80.21502685546875,Am,26159,9.0
125233,28.099414825439453,-81.67754364013672,Cfa,26159,45.0
125234,25.382627487182617,-80.60570526123047,Aw,26159,5.0
125235,28.95135498046875,-81.33712768554688,Cfa,26159,21.0
125236,29.614648818969727,-82.32174682617188,Cfa,26159,19.0
125245,28.07333374023437,-82.37821960449219,Cfa,26159,16.0
125246,26.06858253479004,-80.45955657958984,Am,26159,8.0
125249,26.459510803222656,-81.76641845703125,Aw,26159,11.0
125252,25.38248634338379,-80.60730743408203,Aw,26159,5.0
125254,26.40726661682129,-81.78971862792969,Aw,26159,6.0
125257,26.372167587280277,-80.18586730957031,Am,26159,12.0
125258,26.573829650878903,-81.82315826416016,Cfa,26159,11.0
125260,30.65574836730957,-81.43871307373047,Cfa,26159,4.0
125261,30.83281517028809,-82.42212677001953,Cfa,26159,39.0
125262,26.372377395629883,-81.61189270019531,Aw,26159,22.0
125263,29.61522674560547,-82.32466125488281,Cfa,26159,19.0
125269,27.436830520629883,-81.54350280761719,Cfa,26159,36.0
125270,29.61745262145996,-82.32744598388672,Cfa,26159,19.0
125273,29.642831802368164,-82.36271667480469,Cfa,26159,24.0
125274,29.94754219055176,-81.48860931396484,Cfa,26159,6.0
125275,28.68105125427246,-80.7574234008789,Cfa,26159,3.0
125276,28.68275260925293,-81.60234832763672,Cfa,26159,16.0
125277,25.758819580078125,-80.76641845703125,Aw,26159,5.0
125282,26.274377822875977,-81.04423522949219,Aw,26159,17.0
125283,30.00101852416992,-84.5503921508789,Cfa,26159,14.0
125286,29.64528083801269,-82.35113525390625,Cfa,26159,28.0
125292,25.857105255126957,-81.0339126586914,Aw,26159,5.0
125295,28.57779693603516,-80.996826171875,Cfa,26159,4.0
125296,28.57576560974121,-81.0033187866211,Cfa,26159,8.0
125300,24.69862937927246,-81.37276458740234,Aw,26159,4.0
125302,28.07567405700684,-82.37579345703125,Cfa,26159,15.0
125305,26.48879623413086,-80.16139221191406,Am,26159,11.0
125306,25.70452690124512,-80.76554107666016,Aw,26159,6.0
125308,29.550264358520508,-82.28549194335938,Cfa,26159,22.0
125309,27.58504295349121,-81.05829620361328,Cfa,26159,20.0
125312,29.621118545532227,-82.32369232177734,Cfa,26159,21.0
125314,26.42409324645996,-80.9106674194336,Am,26159,7.0
125315,25.68434333801269,-80.76683807373047,Aw,26159,5.0
125317,29.604272842407227,-82.30174255371094,Cfa,26159,23.0
125321,25.74725341796875,-80.76663208007812,Aw,26159,5.0
125322,28.073617935180664,-82.37726593017578,Cfa,26159,16.0
125323,26.97224235534668,-82.37397003173828,Cfa,26159,5.0
125324,28.651206970214844,-81.70021057128906,Cfa,26159,30.0
125325,26.46371078491211,-81.77526092529297,Aw,26159,10.0
125328,25.476083755493164,-80.80255889892578,Aw,26159,3.0
125331,25.856735229492188,-81.03378295898438,Aw,26159,5.0
125332,26.316028594970703,-81.62924194335938,Aw,26159,13.0
125333,28.073637008666992,-82.37732696533203,Cfa,26159,16.0
125334,25.753456115722656,-80.76663970947266,Aw,26159,5.0
125335,26.804014205932617,-81.95687103271484,Cfa,26159,8.0
125336,30.33523941040039,-83.9896011352539,Cfa,26159,25.0
125337,28.1805419921875,-81.62149810791016,Cfa,26159,41.0
125338,27.39075469970703,-82.45682525634766,Cfa,26159,10.0
125339,26.57364273071289,-81.82443237304688,Cfa,26159,11.0
125340,28.755935668945312,-81.26195526123047,Cfa,26159,16.0
125341,26.41985321044922,-81.50413513183594,Aw,26159,5.0
125342,27.28614997863769,-80.28965759277344,Cfa,26159,1.0
125344,25.28429412841797,-80.89865112304688,Aw,26159,4.0
125346,26.48908424377441,-80.15958404541016,Am,26159,9.0
125348,30.23799705505371,-84.30136108398438,Cfa,26159,20.0
125349,25.75273704528809,-80.76647186279297,Aw,26159,5.0
125353,28.136024475097656,-82.2366943359375,Cfa,26159,18.0
125354,27.095779418945312,-82.43890380859375,Cfa,26159,4.0
125355,25.701271057128903,-80.76201629638672,Aw,26159,6.0
125356,28.84211158752441,-81.35472869873047,Cfa,26159,1.0
125357,28.64885902404785,-81.17982482910156,Cfa,26159,15.0
125361,26.50497055053711,-80.21878051757812,Af,26159,9.0
125363,30.230642318725582,-84.28964233398438,Cfa,26159,33.0
125364,26.048583984375,-81.0754623413086,Aw,26159,6.0
125366,30.716163635253903,-82.1407241821289,Cfa,26159,45.0
125367,28.680273056030277,-81.13166046142578,Cfa,26159,14.0
125369,24.70584487915039,-81.3807601928711,Aw,26159,5.0
125370,27.02500534057617,-82.05387878417969,Cfa,26159,12.0
125371,26.492584228515625,-80.21295166015625,Am,26159,8.0
125376,25.857105255126957,-81.03385162353516,Aw,26159,5.0
125377,27.137922286987305,-81.94129180908203,Cfa,26159,6.0
125378,28.073871612548828,-82.37537384033203,Cfa,26159,18.0
125380,28.075708389282227,-82.37523651123047,Cfa,26159,15.0
125381,25.744096755981445,-80.7608871459961,Aw,26159,5.0
125382,27.13521194458008,-82.25579833984375,Cfa,26159,13.0
125383,26.39308357238769,-81.61115264892578,Aw,26159,18.0
125386,25.383005142211918,-80.60620880126953,Aw,26159,5.0
125389,28.50775909423828,-81.0715103149414,Cfa,26159,23.0
125390,25.382400512695312,-80.60646057128906,Aw,26159,5.0
125391,25.76144218444824,-80.44813537597656,Am,26159,10.0
125393,28.323835372924805,-81.5405044555664,Cfa,26159,29.0
125396,25.32575035095215,-80.49954986572266,Aw,26159,4.0
125401,26.3756103515625,-81.60411071777344,Aw,26159,11.0
125402,29.18386650085449,-81.71202087402344,Cfa,26159,22.0
125404,28.228729248046875,-80.7605209350586,Cfa,26159,7.0
125405,27.992048263549805,-82.46326446533203,Cfa,26159,16.0
125407,27.321372985839844,-82.4378890991211,Cfa,26159,8.0
125409,28.35509490966797,-81.40247344970703,Cfa,26159,29.0
125410,28.67591667175293,-80.75495910644531,Cfa,26159,2.0
125411,28.148910522460938,-82.23355865478516,Cfa,26159,27.0
125413,28.07357788085937,-82.37774658203125,Cfa,26159,16.0
125415,27.41388511657715,-80.3165512084961,Cfa,26159,5.0
125416,28.6691837310791,-81.57786560058594,Cfa,26159,20.0
125417,27.95057487487793,-82.4571762084961,Cfa,26159,42.0
125418,25.29437065124512,-80.9033203125,Aw,26159,4.0
125428,27.47088050842285,-81.53509521484375,Cfa,26159,43.0
125429,30.264554977416992,-81.51390075683594,Cfa,26159,23.0
125433,30.409177780151367,-86.99198150634766,Cfa,26159,9.0
125434,25.81131935119629,-81.10063171386719,Aw,26159,6.0
125437,28.073871612548828,-82.37537384033203,Cfa,26159,18.0
125438,26.43587875366211,-82.09695434570312,Aw,26159,-1.0
125439,28.073579788208008,-82.37720489501953,Cfa,26159,16.0
125440,25.745641708374023,-80.63414001464844,Aw,26159,5.0
125442,27.8409481048584,-82.6709976196289,Cfa,26159,-3.0
125443,29.594043731689453,-82.30773162841797,Cfa,26159,18.0
125444,26.44158935546875,-80.91541290283203,Am,26159,7.0
125445,30.324848175048828,-83.9872055053711,Cfa,26159,13.0
125448,25.87405776977539,-81.42301940917969,Aw,26159,10.0
125451,28.07134056091309,-82.37805938720703,Cfa,26159,16.0
125452,28.07344627380371,-82.3775863647461,Cfa,26159,16.0
125453,28.670141220092773,-81.51901245117188,Cfa,26159,46.0
125456,27.104984283447266,-82.33868408203125,Cfa,26159,6.0
125458,25.382293701171875,-80.60887145996094,Aw,26159,7.0
125462,25.38199615478516,-80.6054458618164,Aw,26159,5.0
125465,27.7960147857666,-81.1893310546875,Cfa,26159,23.0
125466,31.03617477416992,-81.73062896728516,Cfa,26159,3.0
125468,27.264240264892575,-82.28816986083984,Cfa,26159,12.0
125470,26.903564453125,-82.31494140625,Cfa,26159,6.0
125471,25.14013290405273,-80.92474365234375,Aw,26159,3.0
125473,28.075061798095703,-82.37600708007812,Cfa,26159,15.0
125475,27.47126579284668,-81.54750061035156,Cfa,26159,43.0
125476,30.23702812194824,-84.29728698730469,Cfa,26159,8.0
125477,28.904186248779297,-81.35259246826172,Cfa,26159,5.0
125478,31.097900390625,-81.40640258789062,Cfa,26159,14.0
125484,27.045970916748047,-82.40010070800781,Cfa,26159,7.0
125486,29.618968963623047,-82.32615661621094,Cfa,26159,21.0
125487,27.862171173095703,-82.13841247558594,Cfa,26159,23.0
125490,29.51070976257324,-81.14984893798828,Cfa,26159,0.0
125492,28.12495803833008,-81.99908447265625,Cfa,26159,52.0
125494,29.614606857299805,-82.32086181640625,Cfa,26159,19.0
125496,28.080400466918945,-82.2845458984375,Cfa,26159,22.0
125497,28.67076301574707,-81.55952453613281,Cfa,26159,18.0
125501,28.668569564819336,-81.5933837890625,Cfa,26159,19.0
125502,26.379562377929688,-80.22538757324219,Am,26159,9.0
125507,28.08384704589844,-81.30401611328125,Cfa,26159,23.0
125508,30.3483943939209,-81.53996276855469,Cfa,26159,12.0
125509,26.161039352416992,-81.11177825927734,Aw,26159,11.0
125510,29.60159492492676,-82.30352020263672,Cfa,26159,20.0
125511,27.263946533203125,-82.28816223144531,Cfa,26159,12.0
125512,28.768461227416992,-81.57292175292969,Cfa,26159,52.0
125515,25.38203239440918,-80.60578918457031,Aw,26159,5.0
125516,28.509296417236328,-81.07083129882812,Cfa,26159,23.0
125518,28.0833683013916,-82.29219818115234,Cfa,26159,32.0
125521,31.03666305541992,-86.24537658691406,Cfa,26159,70.0
125523,30.83218002319336,-82.35894012451172,Cfa,26159,41.0
125524,30.72903251647949,-82.1375503540039,Cfa,26159,40.0
125525,28.74008178710937,-81.46636962890625,Cfa,26159,23.0
125526,27.046016693115234,-82.40043640136719,Cfa,26159,7.0
125527,30.21797752380371,-84.16549682617188,Cfa,26159,15.0
125528,28.57408142089844,-80.99700927734375,Cfa,26159,5.0
125529,28.073406219482425,-82.3777084350586,Cfa,26159,16.0
125535,25.75567626953125,-80.76648712158203,Aw,26159,5.0
125536,27.24576187133789,-82.3072280883789,Cfa,26159,7.0
125538,30.830005645751957,-82.3690414428711,Cfa,26159,39.0
125539,30.00248336791992,-84.55977630615234,Cfa,26159,11.0
125540,27.839963912963867,-82.66929626464844,Cfa,26159,8.0
125543,27.83793067932129,-82.66746520996094,Cfa,26159,12.0
125546,28.581064224243164,-80.99996948242188,Cfa,26159,8.0
125547,27.729101181030277,-82.65023803710938,Cfa,26159,9.0
125549,28.6691951751709,-81.5628662109375,Cfa,26159,19.0
125551,25.78861618041992,-81.09996795654297,Aw,26159,14.0
125556,29.62274932861328,-82.31925964355469,Cfa,26159,20.0
125559,25.90402603149414,-81.33612823486328,Aw,26159,4.0
125560,25.887636184692383,-81.26190185546875,Aw,26159,8.0
125561,30.64574241638184,-81.43914031982422,Cfa,26159,10.0
125563,29.66849708557129,-82.2381362915039,Cfa,26159,22.0
125565,27.58408737182617,-81.04530334472656,Cfa,26159,22.0
125568,26.45957946777344,-81.76636505126953,Aw,26159,11.0
125571,26.43086624145508,-81.50619506835938,Aw,26159,5.0
125576,28.57174301147461,-80.99877166748047,Cfa,26159,10.0
125577,25.746925354003903,-80.76653289794922,Aw,26159,5.0
125579,29.602596282958984,-82.3029556274414,Cfa,26159,21.0
125580,29.054100036621094,-81.41862487792969,Cfa,26159,9.0
125581,27.802579879760746,-82.3740005493164,Cfa,26159,6.0
125582,27.61302947998047,-80.75731658935547,Cfa,26159,14.0
125583,25.674131393432617,-80.76162719726562,Aw,26159,6.0
125584,25.867149353027344,-81.14972686767578,Aw,26159,7.0
125586,27.321121215820312,-82.6509780883789,Cfa,26159,0.0
125588,28.66891098022461,-81.57526397705078,Cfa,26159,17.0
125589,25.22357749938965,-80.82435607910156,Aw,26159,5.0
125590,29.64320945739746,-82.36241149902344,Cfa,26159,24.0
125591,28.081144332885746,-82.29434204101562,Cfa,26159,29.0
125594,26.733497619628903,-80.34952545166016,Af,26159,11.0
125596,27.245698928833008,-82.30714416503906,Cfa,26159,7.0
125598,27.042001724243164,-82.3172607421875,Cfa,26159,5.0
125600,28.07326889038086,-82.37821960449219,Cfa,26159,16.0
125606,25.751266479492188,-80.76653289794922,Aw,26159,5.0
125607,30.65428733825684,-81.4408187866211,Cfa,26159,2.0
125608,25.760995864868164,-80.82787322998047,Aw,26159,9.0
125609,27.188282012939453,-82.26228332519531,Cfa,26159,10.0
125610,27.25076675415039,-82.29301452636719,Cfa,26159,12.0
125612,25.94183921813965,-81.46973419189453,Aw,26159,7.0
125614,25.858020782470703,-81.03466033935547,Aw,26159,5.0
125615,25.38210868835449,-80.60794067382812,Aw,26159,5.0
125617,26.46382522583008,-81.77415466308594,Aw,26159,10.0
125621,28.52433967590332,-80.69290924072266,Cfa,26159,5.0
125622,25.756467819213867,-80.76612854003906,Aw,26159,6.0
125623,29.644868850708008,-82.36058044433594,Cfa,26159,25.0
125625,25.7558536529541,-80.76661682128906,Aw,26159,5.0
125626,28.67495346069336,-80.76345825195312,Cfa,26159,3.0
125630,25.88758850097656,-81.26182556152344,Aw,26159,8.0
125631,29.61948776245117,-82.32730865478516,Cfa,26159,21.0
125636,27.993310928344727,-81.87064361572266,Cfa,26159,34.0
125637,28.350465774536133,-81.87625122070312,Cfa,26159,43.0
125638,27.896350860595703,-81.16140747070312,Cfa,26159,16.0
125640,25.382400512695312,-80.60646057128906,Aw,26159,5.0
125645,26.06226921081543,-80.45958709716797,Am,26159,6.0
125646,28.678062438964844,-81.59214782714844,Cfa,26159,19.0
125650,26.14563751220703,-80.58062744140625,Am,26159,7.0
125652,26.85266876220703,-81.96089172363281,Cfa,26159,8.0
125657,28.07239532470703,-82.37797546386719,Cfa,26159,16.0
125659,25.88014030456543,-81.03498077392578,Aw,26159,9.0
125660,25.767332077026367,-80.67969512939453,Aw,26159,5.0
125662,25.2866153717041,-80.89865112304688,Aw,26159,4.0
125663,26.6544246673584,-81.68712615966797,Cfa,26159,8.0
125665,30.455554962158203,-84.47721862792969,Cfa,26159,24.0
125667,29.643354415893555,-82.36251068115234,Cfa,26159,24.0
125668,27.202253341674805,-82.24979400634766,Cfa,26159,11.0
125669,27.991724014282227,-81.87628936767578,Cfa,26159,37.0
125670,29.61737823486328,-82.32212829589844,Cfa,26159,19.0
125671,30.16107177734375,-81.55809020996094,Cfa,26159,11.0
125674,28.075767517089844,-82.37522888183594,Cfa,26159,15.0
125676,25.720645904541016,-80.7667236328125,Aw,26159,4.0
125679,29.618528366088867,-82.32019805908203,Cfa,26159,19.0
125683,25.74142074584961,-80.76174926757812,Aw,26159,5.0
125684,30.81380844116211,-82.39491271972656,Cfa,26159,39.0
125687,26.239830017089844,-81.81461334228516,Aw,26159,10.0
125689,28.228591918945312,-80.7606430053711,Cfa,26159,7.0
125694,29.6175594329834,-82.32405090332031,Cfa,26159,20.0
125696,30.72039604187012,-83.32246398925781,Cfa,26159,63.0
125697,24.70563316345215,-81.38045501708984,Aw,26159,5.0
125699,28.74051856994629,-81.3195571899414,Cfa,26159,16.0
125701,25.70722007751465,-80.76192474365234,Aw,26159,5.0
125702,30.45865249633789,-84.52827453613281,Cfa,26159,26.0
125703,26.07252311706543,-80.27796173095703,Am,26159,6.0
125704,27.240278244018555,-82.31517791748047,Cfa,26159,12.0
125705,29.64487075805664,-82.360107421875,Cfa,26159,26.0
125706,29.574249267578125,-82.3342056274414,Cfa,26159,18.0
125714,29.61908721923828,-82.3258285522461,Cfa,26159,21.0
125717,26.37607192993164,-81.6076889038086,Aw,26159,17.0
125718,29.618120193481445,-82.32470703125,Cfa,26159,20.0
125722,27.693021774291992,-82.3786392211914,Cfa,26159,11.0
125724,25.93248748779297,-81.5540542602539,Aw,26159,6.0
125726,26.37959098815918,-80.22533416748047,Am,26159,9.0
125729,29.61602783203125,-82.32054138183594,Cfa,26159,19.0
125730,27.828712463378903,-81.8241195678711,Cfa,26159,44.0
125731,28.67568588256836,-80.77235412597656,Cfa,26159,0.0
125732,30.309789657592773,-83.98302459716797,Cfa,26159,12.0
125738,27.960451126098636,-82.46640014648438,Cfa,26159,6.0
125739,25.54676055908203,-80.89037322998047,Aw,26159,4.0
125742,29.60285377502441,-82.30286407470703,Cfa,26159,21.0
125743,25.745346069335938,-80.74504089355469,Aw,26159,4.0
125744,26.176647186279297,-80.89446258544922,Am,26159,9.0
125745,28.694578170776367,-81.65863037109375,Cfa,26159,19.0
125746,28.019392013549805,-82.3864974975586,Cfa,26159,17.0
125748,26.486629486083984,-80.162353515625,Am,26159,11.0
125749,29.616947174072266,-82.32167053222656,Cfa,26159,19.0
125751,25.76109313964844,-80.76628112792969,Aw,26159,4.0
125752,26.57379913330078,-81.82420349121094,Cfa,26159,11.0
125753,28.442087173461918,-81.77830505371094,Cfa,26159,38.0
125757,28.48506164550781,-80.86548614501953,Cfa,26159,4.0
125761,28.845272064208984,-81.05943298339844,Cfa,26159,12.0
125762,29.60443115234375,-82.30347442626953,Cfa,26159,22.0
125764,29.580734252929688,-82.3372573852539,Cfa,26159,17.0
125768,25.747947692871094,-80.76238250732422,Aw,26159,5.0
125769,27.398155212402344,-81.93964385986328,Cfa,26159,28.0
125772,26.509145736694336,-80.22198486328125,Af,26159,8.0
125773,25.38210678100586,-80.60891723632812,Aw,26159,7.0
125774,25.65607452392578,-80.766357421875,Aw,26159,5.0
125776,25.1840934753418,-80.87037658691406,Aw,26159,9.0
125777,28.07261276245117,-82.37799072265625,Cfa,26159,16.0
125778,28.52365493774414,-80.68168640136719,Cfa,26159,6.0
125780,28.07570457458496,-82.37525939941406,Cfa,26159,15.0
125783,26.16795921325684,-80.17257690429688,Am,26159,7.0
125784,25.74671173095703,-80.95420837402344,Aw,26159,8.0
125788,28.0740909576416,-82.3740234375,Cfa,26159,21.0
125789,29.61737823486328,-82.3223876953125,Cfa,26159,19.0
125791,25.94269371032715,-81.09576416015625,Aw,26159,5.0
125792,29.643638610839844,-82.36100769042969,Cfa,26159,24.0
125793,28.1475772857666,-82.32361602783203,Cfa,26159,19.0
125794,30.338054656982425,-83.99055480957031,Cfa,26159,14.0
125795,30.329185485839844,-83.98538208007812,Cfa,26159,23.0
125796,26.42254447937012,-81.201171875,Aw,26159,14.0
125800,28.835695266723636,-82.32762145996094,Cfa,26159,18.0
125802,27.038759231567383,-82.34920501708984,Cfa,26159,6.0
125804,25.86820411682129,-81.15425109863281,Aw,26159,3.0
125806,25.38211441040039,-80.60774993896484,Aw,26159,5.0
125807,25.76118850708008,-80.47630310058594,Am,26159,14.0
125809,28.69268226623535,-81.31768798828125,Cfa,26159,20.0
125813,27.91169166564941,-81.94917297363281,Cfa,26159,45.0
125814,27.26572608947754,-82.29183197021484,Cfa,26159,9.0
125816,30.267314910888672,-81.51631164550781,Cfa,26159,14.0
125817,26.98623275756836,-82.14966583251953,Cfa,26159,4.0
125818,24.68923568725586,-81.3650131225586,Aw,26159,1.0
125819,25.254377365112305,-80.79655456542969,Aw,26159,10.0
125820,25.758819580078125,-80.76641845703125,Aw,26159,5.0
125821,29.20433807373047,-82.02509307861328,Cfa,26159,22.0
125822,30.666893005371094,-82.33317565917969,Cfa,26159,41.0
125823,27.042001724243164,-82.3172607421875,Cfa,26159,5.0
125824,28.65711975097656,-80.77694702148438,Cfa,26159,2.0
125827,29.644012451171875,-82.3597412109375,Cfa,26159,26.0
125828,25.94070053100586,-81.44825744628906,Aw,26159,4.0
